,DATE,OrderNumber,Coord
541,12/5/2018,3763161,"[20.75, 16.5]"
542,12/5/2018,3763161,"[47.5, 22.5]"
543,12/5/2018,3763161,"[31.25, 9.0]"
544,12/5/2018,3763161,"[22.75, 16.5]"
545,12/5/2018,3763134,"[32.5, 19.5]"
546,12/5/2018,3763084,"[39.0, 9.0]"
547,12/5/2018,3763067,"[39.0, 16.5]"
548,12/5/2018,3762914,"[19.5, 21.0]"
549,12/5/2018,3762901,"[26, 18.0]"
550,12/5/2018,3762901,"[24, 12.0]"
551,12/5/2018,3762899,"[47.5, 15.0]"
552,12/5/2018,3762900,"[22.75, 19.5]"
553,12/5/2018,3762883,"[45.5, 10.5]"
554,12/5/2018,3762884,"[47.5, 12.0]"
555,12/5/2018,3762874,"[41.0, 9.0]"
556,12/5/2018,3762871,"[22.75, 12.0]"
557,12/5/2018,3762871,"[20.75, 12.0]"
558,12/5/2018,3762871,"[20.75, 12.0]"
559,12/5/2018,3762869,"[39.0, 9.0]"
560,12/5/2018,3762841,"[34.5, 15.0]"
561,12/5/2018,3762840,"[19.5, 21.0]"
562,12/5/2018,3762832,"[22.75, 15.0]"
563,12/5/2018,3762830,"[52.0, 6.0]"
564,12/5/2018,3762831,"[44.25, 22.5]"
565,12/5/2018,3762831,"[19.5, 21.0]"
566,12/5/2018,3762829,"[32.5, 19.5]"
567,12/5/2018,3762829,"[47.5, 9.0]"
568,12/5/2018,3762829,"[47.5, 6.0]"
569,12/5/2018,3762827,"[31.25, 21.0]"
570,12/5/2018,3762827,"[44.25, 9.0]"
571,12/5/2018,3762821,"[31.25, 21.0]"
572,12/5/2018,3762821,"[48.75, 19.5]"
573,12/5/2018,3762822,"[24, 16.5]"
574,12/5/2018,3762822,"[19.5, 18.0]"
575,12/5/2018,3762822,"[20.75, 9.0]"
576,12/5/2018,3762820,"[48.75, 21.0]"
577,12/5/2018,3762819,"[24, 16.5]"
578,12/5/2018,3762819,"[45.5, 10.5]"
579,12/5/2018,3762819,"[26, 13.5]"
580,12/5/2018,3762817,"[39.0, 15.0]"
581,12/5/2018,3762817,"[19.5, 21.0]"
582,12/5/2018,3762811,"[22.75, 9.0]"
583,12/5/2018,3762811,"[24, 13.5]"
584,12/5/2018,3762808,"[47.5, 9.0]"
585,12/5/2018,3762795,"[39.0, 9.0]"
586,12/5/2018,3762796,"[24, 12.0]"
587,12/5/2018,3762796,"[19.5, 21.0]"
588,12/5/2018,3762793,"[37.75, 13.5]"
589,12/5/2018,3762793,"[22.75, 12.0]"
590,12/5/2018,3762794,"[48.75, 12.0]"
591,12/5/2018,3762791,"[37.75, 6.0]"
592,12/5/2018,3762789,"[15.25, 21.0]"
593,12/5/2018,3762789,"[22.75, 21.0]"
594,12/5/2018,3762779,"[32.5, 18.0]"
595,12/5/2018,3762779,"[15.25, 10.5]"
596,12/5/2018,3762779,"[15.25, 6.0]"
597,12/5/2018,3762778,"[24, 21.0]"
598,12/5/2018,3762778,"[24, 13.5]"
599,12/5/2018,3762774,"[19.5, 21.0]"
600,12/5/2018,3762775,"[44.25, 12.0]"
601,12/5/2018,3762771,"[19.5, 21.0]"
602,12/5/2018,3762772,"[19.5, 21.0]"
603,12/5/2018,3762762,"[45.5, 19.5]"
604,12/5/2018,3762762,"[39.0, 12.0]"
605,12/5/2018,3762758,"[48.75, 10.5]"
606,12/5/2018,3762756,"[19.5, 21.0]"
607,12/5/2018,3762757,"[22.75, 12.0]"
608,12/5/2018,3762755,"[19.5, 21.0]"
609,12/5/2018,3762754,"[22.75, 15.0]"
610,12/5/2018,3762754,"[41.0, 13.5]"
611,12/5/2018,3762754,"[24, 21.0]"
612,12/5/2018,3762754,"[20.75, 9.0]"
613,12/5/2018,3762748,"[44.25, 10.5]"
614,12/5/2018,3762747,"[45.5, 22.5]"
615,12/5/2018,3762747,"[42.25, 9.0]"
616,12/5/2018,3762747,"[22.75, 15.0]"
617,12/5/2018,3762747,"[19.5, 21.0]"
618,12/5/2018,3762745,"[52.0, 12.0]"
619,12/5/2018,3762746,"[22.75, 15.0]"
620,12/5/2018,3762739,"[19.5, 21.0]"
621,12/5/2018,3762739,"[35.75, 13.5]"
622,12/5/2018,3762734,"[32.5, 21.0]"
623,12/5/2018,3762727,"[19.5, 21.0]"
624,12/5/2018,3762728,"[47.5, 6.0]"
625,12/5/2018,3762723,"[44.25, 9.0]"
626,12/5/2018,3762724,"[44.25, 21.0]"
627,12/5/2018,3762724,"[47.5, 21.0]"
628,12/5/2018,3762722,"[37.75, 10.5]"
629,12/5/2018,3762722,"[19.5, 21.0]"
630,12/5/2018,3762719,"[22.75, 6.0]"
631,12/5/2018,3762719,"[22.75, 13.5]"
632,12/5/2018,3762702,"[24, 12.0]"
633,12/5/2018,3762702,"[24, 12.0]"
634,12/5/2018,3762703,"[19.5, 21.0]"
635,12/5/2018,3762703,"[45.5, 19.5]"
636,12/5/2018,3762701,"[32.5, 18.0]"
637,12/5/2018,3762698,"[35.75, 19.5]"
638,12/5/2018,3762694,"[45.5, 22.5]"
639,12/5/2018,3762694,"[19.5, 21.0]"
640,12/5/2018,3762695,"[45.5, 10.5]"
641,12/5/2018,3762695,"[19.5, 21.0]"
642,12/5/2018,3762693,"[32.5, 21.0]"
643,12/5/2018,3762693,"[19.5, 21.0]"
644,12/5/2018,3762693,"[35.75, 22.5]"
645,12/5/2018,3762678,"[19.5, 21.0]"
646,12/5/2018,3762672,"[19.5, 21.0]"
647,12/5/2018,3762671,"[44.25, 9.0]"
648,12/5/2018,3762671,"[44.25, 22.5]"
649,12/5/2018,3762671,"[19.5, 21.0]"
650,12/5/2018,3762671,"[24, 19.5]"
651,12/5/2018,3762658,"[19.5, 21.0]"
652,12/5/2018,3762655,"[34.5, 6.0]"
653,12/5/2018,3762653,"[19.5, 21.0]"
654,12/5/2018,3762654,"[47.5, 9.0]"
655,12/5/2018,3762646,"[44.25, 10.5]"
656,12/5/2018,3762645,"[47.5, 10.5]"
657,12/5/2018,3762638,"[39.0, 19.5]"
658,12/5/2018,3762639,"[48.75, 12.0]"
659,12/5/2018,3762636,"[19.5, 21.0]"
660,12/5/2018,3762637,"[32.5, 19.5]"
661,12/5/2018,3762637,"[24, 10.5]"
662,12/5/2018,3762637,"[26, 10.5]"
663,12/5/2018,3762637,"[22.75, 13.5]"
664,12/5/2018,3762634,"[19.5, 21.0]"
665,12/5/2018,3762635,"[19.5, 21.0]"
666,12/5/2018,3762633,"[47.5, 9.0]"
667,12/5/2018,3762633,"[19.5, 21.0]"
668,12/5/2018,3762629,"[35.75, 21.0]"
669,12/5/2018,3762617,"[26, 6.0]"
670,12/5/2018,3762613,"[19.5, 21.0]"
671,12/5/2018,3762612,"[19.5, 21.0]"
672,12/5/2018,3762607,"[44.25, 18.0]"
673,12/5/2018,3762607,"[19.5, 21.0]"
674,12/5/2018,3762608,"[19.5, 21.0]"
675,12/5/2018,3762608,"[35.75, 13.5]"
676,12/5/2018,3762608,"[34.5, 22.5]"
677,12/5/2018,3762606,"[35.75, 10.5]"
678,12/5/2018,3762603,"[19.5, 21.0]"
679,12/5/2018,3762599,"[26, 22.5]"
680,12/5/2018,3762598,"[31.25, 10.5]"
681,12/5/2018,3762598,"[19.5, 21.0]"
682,12/5/2018,3762587,"[32.5, 19.5]"
683,12/5/2018,3762584,"[39.0, 18.0]"
684,12/5/2018,3762581,"[32.5, 6.0]"
685,12/5/2018,3762582,"[19.5, 21.0]"
686,12/5/2018,3762582,"[45.5, 12.0]"
687,12/5/2018,3762580,"[26, 13.5]"
688,12/5/2018,3762580,"[45.5, 15.0]"
689,12/5/2018,3762579,"[20.75, 18.0]"
690,12/5/2018,3762576,"[47.5, 9.0]"
691,12/5/2018,3762577,"[22.75, 15.0]"
692,12/5/2018,3762575,"[20.75, 9.0]"
693,12/5/2018,3762574,"[32.5, 19.5]"
694,12/5/2018,3762574,"[34.5, 15.0]"
695,12/5/2018,3762566,"[19.5, 21.0]"
696,12/5/2018,3762560,"[19.5, 21.0]"
697,12/5/2018,3762560,"[20.75, 9.0]"
698,12/5/2018,3762557,"[34.5, 21.0]"
699,12/5/2018,3762557,"[45.5, 19.5]"
700,12/5/2018,3762558,"[19.5, 21.0]"
701,12/5/2018,3762558,"[35.75, 22.5]"
702,12/5/2018,3762556,"[32.5, 19.5]"
703,12/5/2018,3762543,"[47.5, 12.0]"
704,12/5/2018,3762544,"[41.0, 21.0]"
705,12/5/2018,3762544,"[20.75, 10.5]"
706,12/6/2018,3767351,"[47.5, 21.0]"
707,12/6/2018,3767349,"[45.5, 12.0]"
708,12/6/2018,3767348,"[22.75, 15.0]"
709,12/6/2018,3767348,"[24, 21.0]"
710,12/6/2018,3767335,"[47.5, 21.0]"
711,12/6/2018,3767333,"[29.25, 13.5]"
712,12/6/2018,3767333,"[22.75, 22.5]"
713,12/6/2018,3767334,"[32.5, 18.0]"
714,12/6/2018,3767331,"[26, 6.0]"
715,12/6/2018,3767405,"[35.75, 21.0]"
716,12/6/2018,3767422,"[48.75, 12.0]"
717,12/6/2018,3767516,"[39.0, 9.0]"
718,12/6/2018,3767510,"[44.25, 22.5]"
719,12/6/2018,3767510,"[19.5, 21.0]"
720,12/6/2018,3767512,"[26, 13.5]"
721,12/6/2018,3767509,"[19.5, 21.0]"
722,12/6/2018,3767505,"[19.5, 21.0]"
723,12/6/2018,3767502,"[22.75, 6.0]"
724,12/6/2018,3767503,"[19.5, 21.0]"
725,12/6/2018,3767500,"[24, 6.0]"
726,12/6/2018,3767500,"[20.75, 9.0]"
727,12/6/2018,3767496,"[26, 22.5]"
728,12/6/2018,3767493,"[24, 19.5]"
729,12/6/2018,3767494,"[26, 22.5]"
730,12/6/2018,3767481,"[44.25, 10.5]"
731,12/6/2018,3767479,"[37.75, 16.5]"
732,12/6/2018,3767479,"[19.5, 21.0]"
733,12/6/2018,3767478,"[19.5, 18.0]"
734,12/6/2018,3767473,"[35.75, 21.0]"
735,12/6/2018,3767474,"[22.75, 15.0]"
736,12/6/2018,3767474,"[44.25, 9.0]"
737,12/6/2018,3767474,"[20.75, 9.0]"
738,12/6/2018,3767470,"[50.75, 9.0]"
739,12/6/2018,3767472,"[19.5, 21.0]"
740,12/6/2018,3767469,"[31.25, 12.0]"
741,12/6/2018,3767465,"[47.5, 18.0]"
742,12/6/2018,3767462,"[31.25, 12.0]"
743,12/6/2018,3767461,"[28.0, 22.5]"
744,12/6/2018,3767457,"[22.75, 13.5]"
745,12/6/2018,3767455,"[20.75, 6.0]"
746,12/6/2018,3767456,"[42.25, 10.5]"
747,12/6/2018,3767449,"[32.5, 12.0]"
748,12/6/2018,3767444,"[22.75, 13.5]"
749,12/6/2018,3767447,"[26, 22.5]"
750,12/6/2018,3767443,"[24, 21.0]"
751,12/6/2018,3767441,"[34.5, 15.0]"
752,12/6/2018,3767441,"[37.75, 13.5]"
753,12/6/2018,3767442,"[44.25, 10.5]"
754,12/6/2018,3767437,"[22.75, 13.5]"
755,12/6/2018,3767435,"[26, 19.5]"
756,12/6/2018,3767435,"[26, 19.5]"
757,12/6/2018,3767431,"[24, 9.0]"
758,12/6/2018,3767431,"[24, 16.5]"
759,12/6/2018,3767420,"[24, 19.5]"
760,12/6/2018,3767417,"[47.5, 10.5]"
761,12/6/2018,3767418,"[47.5, 10.5]"
762,12/6/2018,3767411,"[37.75, 18.0]"
763,12/6/2018,3767409,"[44.25, 21.0]"
764,12/6/2018,3767409,"[29.25, 6.0]"
765,12/6/2018,3767400,"[31.25, 22.5]"
766,12/6/2018,3767403,"[20.75, 9.0]"
767,12/6/2018,3767398,"[28.0, 16.5]"
768,12/6/2018,3767396,"[39.0, 9.0]"
769,12/6/2018,3767391,"[24, 18.0]"
770,12/6/2018,3767384,"[35.75, 21.0]"
771,12/6/2018,3767376,"[39.0, 15.0]"
772,12/6/2018,3767376,"[19.5, 15.0]"
773,12/6/2018,3767376,"[37.75, 10.5]"
774,12/6/2018,3767376,"[15.25, 21.0]"
775,12/6/2018,3767376,"[22.75, 21.0]"
776,12/6/2018,3767364,"[34.5, 12.0]"
777,12/6/2018,3767359,"[41.0, 15.0]"
778,12/6/2018,3767283,"[19.5, 21.0]"
779,12/6/2018,3767267,"[24, 19.5]"
780,12/6/2018,3767267,"[26, 13.5]"
781,12/6/2018,3767244,"[19.5, 21.0]"
782,12/6/2018,3767244,"[37.75, 21.0]"
783,12/6/2018,3767204,"[44.25, 10.5]"
784,12/6/2018,3767122,"[24, 18.0]"
785,12/6/2018,3767077,"[37.75, 13.5]"
786,12/6/2018,3767077,"[19.5, 21.0]"
787,12/6/2018,3767077,"[22.75, 12.0]"
788,12/6/2018,3767077,"[22.75, 12.0]"
789,12/6/2018,3767059,"[26, 6.0]"
790,12/6/2018,3765250,"[19.5, 21.0]"
791,12/6/2018,3765152,"[24, 13.5]"
792,12/6/2018,3765152,"[22.75, 13.5]"
793,12/6/2018,3767663,"[24, 19.5]"
794,12/6/2018,3767663,"[24, 19.5]"
795,12/6/2018,3767662,"[31.25, 13.5]"
796,12/6/2018,3767660,"[37.75, 6.0]"
797,12/6/2018,3767659,"[50.75, 6.0]"
798,12/6/2018,3767657,"[37.75, 13.5]"
799,12/6/2018,3767657,"[24, 21.0]"
800,12/6/2018,3767657,"[22.75, 12.0]"
801,12/6/2018,3767653,"[44.25, 21.0]"
802,12/6/2018,3767654,"[24, 9.0]"
803,12/6/2018,3767650,"[44.25, 10.5]"
804,12/6/2018,3767648,"[35.75, 9.0]"
805,12/6/2018,3767649,"[41.0, 13.5]"
806,12/6/2018,3767646,"[41.0, 15.0]"
807,12/6/2018,3767645,"[26, 13.5]"
808,12/6/2018,3767642,"[32.5, 18.0]"
809,12/6/2018,3767640,"[20.75, 9.0]"
810,12/6/2018,3767638,"[26, 15.0]"
811,12/6/2018,3767639,"[19.5, 21.0]"
812,12/6/2018,3767636,"[28.0, 16.5]"
813,12/6/2018,3767635,"[22.75, 10.5]"
814,12/6/2018,3767632,"[26, 18.0]"
815,12/6/2018,3767632,"[20.75, 9.0]"
816,12/6/2018,3767631,"[20.75, 21.0]"
817,12/6/2018,3767630,"[47.5, 10.5]"
818,12/6/2018,3767628,"[19.5, 12.0]"
819,12/6/2018,3767628,"[45.5, 22.5]"
820,12/6/2018,3767628,"[42.25, 10.5]"
821,12/6/2018,3767624,"[20.75, 22.5]"
822,12/6/2018,3767624,"[24, 12.0]"
823,12/6/2018,3767625,"[44.25, 21.0]"
824,12/6/2018,3767623,"[22.75, 6.0]"
825,12/6/2018,3767623,"[32.5, 6.0]"
826,12/6/2018,3767621,"[44.25, 10.5]"
827,12/6/2018,3767622,"[45.5, 15.0]"
828,12/6/2018,3767618,"[44.25, 21.0]"
829,12/6/2018,3767616,"[32.5, 15.0]"
830,12/6/2018,3767615,"[41.0, 13.5]"
831,12/6/2018,3767613,"[22.75, 13.5]"
832,12/6/2018,3767609,"[19.5, 21.0]"
833,12/6/2018,3767607,"[48.75, 12.0]"
834,12/6/2018,3767606,"[45.5, 18.0]"
835,12/6/2018,3767606,"[19.5, 21.0]"
836,12/6/2018,3767604,"[19.5, 21.0]"
837,12/6/2018,3767602,"[22.75, 12.0]"
838,12/6/2018,3767603,"[19.5, 21.0]"
839,12/6/2018,3767601,"[22.75, 15.0]"
840,12/6/2018,3767601,"[19.5, 21.0]"
841,12/6/2018,3767601,"[42.25, 15.0]"
842,12/6/2018,3767598,"[41.0, 15.0]"
843,12/6/2018,3767599,"[41.0, 15.0]"
844,12/6/2018,3767597,"[52.0, 15.0]"
845,12/6/2018,3767594,"[31.25, 21.0]"
846,12/6/2018,3767592,"[32.5, 19.5]"
847,12/6/2018,3767588,"[35.75, 12.0]"
848,12/6/2018,3767589,"[42.25, 15.0]"
849,12/6/2018,3767587,"[45.5, 21.0]"
850,12/6/2018,3767587,"[20.75, 9.0]"
851,12/6/2018,3767586,"[24, 13.5]"
852,12/6/2018,3767586,"[24, 9.0]"
853,12/6/2018,3767584,"[47.5, 13.5]"
854,12/6/2018,3767581,"[26, 6.0]"
855,12/6/2018,3767578,"[28.0, 12.0]"
856,12/6/2018,3767579,"[26, 22.5]"
857,12/6/2018,3767575,"[45.5, 15.0]"
858,12/6/2018,3767573,"[32.5, 12.0]"
859,12/6/2018,3767574,"[44.25, 19.5]"
860,12/6/2018,3767571,"[44.25, 21.0]"
861,12/6/2018,3767571,"[28.0, 9.0]"
862,12/6/2018,3767571,"[29.25, 10.5]"
863,12/6/2018,3767569,"[22.75, 21.0]"
864,12/6/2018,3767570,"[26, 21.0]"
865,12/6/2018,3767570,"[24, 6.0]"
866,12/6/2018,3767567,"[39.0, 9.0]"
867,12/6/2018,3767568,"[44.25, 10.5]"
868,12/6/2018,3767565,"[45.5, 16.5]"
869,12/6/2018,3767566,"[22.75, 13.5]"
870,12/6/2018,3767563,"[24, 6.0]"
871,12/6/2018,3767564,"[24, 19.5]"
872,12/6/2018,3767562,"[19.5, 21.0]"
873,12/6/2018,3767559,"[47.5, 10.5]"
874,12/6/2018,3767557,"[19.5, 21.0]"
875,12/6/2018,3767557,"[37.75, 16.5]"
876,12/6/2018,3767556,"[44.25, 13.5]"
877,12/6/2018,3767554,"[22.75, 13.5]"
878,12/6/2018,3767552,"[45.5, 22.5]"
879,12/6/2018,3767552,"[19.5, 21.0]"
880,12/6/2018,3767550,"[19.5, 21.0]"
881,12/6/2018,3767551,"[22.75, 15.0]"
882,12/6/2018,3767549,"[19.5, 21.0]"
883,12/6/2018,3767549,"[35.75, 18.0]"
884,12/6/2018,3767549,"[15.25, 10.5]"
885,12/6/2018,3767549,"[19.5, 19.5]"
886,12/6/2018,3767547,"[22.75, 13.5]"
887,12/6/2018,3767548,"[22.75, 15.0]"
888,12/6/2018,3767548,"[41.0, 22.5]"
889,12/6/2018,3767546,"[32.5, 6.0]"
890,12/6/2018,3767546,"[37.75, 15.0]"
891,12/6/2018,3767544,"[48.75, 12.0]"
892,12/6/2018,3767545,"[28.0, 15.0]"
893,12/6/2018,3767545,"[26, 21.0]"
894,12/6/2018,3767542,"[42.25, 15.0]"
895,12/6/2018,3767543,"[24, 12.0]"
896,12/6/2018,3767539,"[32.5, 18.0]"
897,12/6/2018,3767538,"[31.25, 16.5]"
898,12/7/2018,3770586,"[47.5, 10.5]"
899,12/7/2018,3770586,"[20.75, 9.0]"
900,12/7/2018,3770584,"[19.5, 21.0]"
901,12/7/2018,3770584,"[44.25, 16.5]"
902,12/7/2018,3770576,"[24, 6.0]"
903,12/7/2018,3770576,"[20.75, 9.0]"
904,12/7/2018,3770572,"[34.5, 18.0]"
905,12/7/2018,3770572,"[24, 12.0]"
906,12/7/2018,3770572,"[19.5, 21.0]"
907,12/7/2018,3770508,"[45.5, 10.5]"
908,12/7/2018,3770508,"[19.5, 19.5]"
909,12/7/2018,3770508,"[20.75, 9.0]"
910,12/7/2018,3770511,"[34.5, 12.0]"
911,12/7/2018,3770507,"[19.5, 21.0]"
912,12/7/2018,3770504,"[22.75, 12.0]"
913,12/7/2018,3770499,"[47.5, 10.5]"
914,12/7/2018,3770498,"[34.5, 12.0]"
915,12/7/2018,3770494,"[47.5, 10.5]"
916,12/7/2018,3770495,"[37.75, 21.0]"
917,12/7/2018,3770493,"[24, 10.5]"
918,12/7/2018,3770493,"[20.75, 6.0]"
919,12/7/2018,3770493,"[24, 10.5]"
920,12/7/2018,3770493,"[26, 10.5]"
921,12/7/2018,3770493,"[20.75, 22.5]"
922,12/7/2018,3770493,"[20.75, 15.0]"
923,12/7/2018,3770478,"[19.5, 21.0]"
924,12/7/2018,3770478,"[34.5, 16.5]"
925,12/7/2018,3770478,"[37.75, 21.0]"
926,12/7/2018,3770465,"[22.75, 13.5]"
927,12/7/2018,3769703,"[41.0, 12.0]"
928,12/7/2018,3769294,"[19.5, 21.0]"
929,12/7/2018,3769294,"[41.0, 15.0]"
930,12/7/2018,3770506,"[28.0, 18.0]"
931,12/7/2018,3770506,"[20.75, 9.0]"
932,12/7/2018,3770503,"[41.0, 15.0]"
933,12/7/2018,3770503,"[29.25, 13.5]"
934,12/7/2018,3770503,"[29.25, 13.5]"
935,12/7/2018,3770503,"[26, 9.0]"
936,12/7/2018,3770503,"[19.5, 21.0]"
937,12/7/2018,3770503,"[44.25, 9.0]"
938,12/7/2018,3770503,"[20.75, 9.0]"
939,12/7/2018,3770497,"[22.75, 15.0]"
940,12/7/2018,3770497,"[37.75, 21.0]"
941,12/7/2018,3770497,"[47.5, 16.5]"
942,12/7/2018,3770497,"[42.25, 13.5]"
943,12/7/2018,3770497,"[20.75, 9.0]"
944,12/7/2018,3770404,"[20.75, 18.0]"
945,12/7/2018,3770243,"[19.5, 21.0]"
946,12/7/2018,3770222,"[26, 22.5]"
947,12/7/2018,3770148,"[22.75, 6.0]"
948,12/7/2018,3770163,"[48.75, 12.0]"
949,12/7/2018,3769990,"[26, 22.5]"
950,12/7/2018,3769936,"[45.5, 10.5]"
951,12/7/2018,3769936,"[19.5, 21.0]"
952,12/7/2018,3769893,"[28.0, 15.0]"
953,12/7/2018,3769893,"[41.0, 10.5]"
954,12/7/2018,3769705,"[19.5, 21.0]"
955,12/7/2018,3768883,"[20.75, 16.5]"
956,12/7/2018,3768884,"[28.0, 18.0]"
957,12/7/2018,3768884,"[24, 10.5]"
958,12/7/2018,3768884,"[22.75, 6.0]"
959,12/7/2018,3768884,"[20.75, 9.0]"
960,12/7/2018,3768850,"[32.5, 15.0]"
961,12/7/2018,3768645,"[22.75, 10.5]"
962,12/7/2018,3768645,"[34.5, 12.0]"
963,12/7/2018,3768516,"[32.5, 18.0]"
964,12/7/2018,3768444,"[19.5, 21.0]"
965,12/7/2018,3768444,"[45.5, 22.5]"
966,12/7/2018,3768444,"[20.75, 9.0]"
967,12/7/2018,3768298,"[34.5, 15.0]"
968,12/7/2018,3768298,"[19.5, 21.0]"
969,12/7/2018,3768298,"[20.75, 9.0]"
970,12/7/2018,3768298,"[20.75, 9.0]"
971,12/7/2018,3768236,"[24, 15.0]"
972,12/7/2018,3768160,"[28.0, 21.0]"
973,12/7/2018,3770996,"[22.75, 15.0]"
974,12/7/2018,3770991,"[48.75, 6.0]"
975,12/7/2018,3770982,"[20.75, 9.0]"
976,12/7/2018,3770974,"[39.0, 12.0]"
977,12/7/2018,3770965,"[35.75, 21.0]"
978,12/7/2018,3770962,"[47.5, 18.0]"
979,12/7/2018,3770960,"[44.25, 15.0]"
980,12/7/2018,3770949,"[31.25, 16.5]"
981,12/7/2018,3770945,"[24, 16.5]"
982,12/7/2018,3770942,"[24, 18.0]"
983,12/7/2018,3770937,"[26, 19.5]"
984,12/7/2018,3770937,"[19.5, 21.0]"
985,12/7/2018,3770939,"[44.25, 19.5]"
986,12/7/2018,3770936,"[35.75, 10.5]"
987,12/7/2018,3770929,"[45.5, 13.5]"
988,12/7/2018,3770925,"[42.25, 18.0]"
989,12/7/2018,3770925,"[20.75, 9.0]"
990,12/7/2018,3770916,"[24, 13.5]"
991,12/7/2018,3770916,"[20.75, 9.0]"
992,12/7/2018,3770913,"[34.5, 13.5]"
993,12/7/2018,3770915,"[19.5, 21.0]"
994,12/7/2018,3770915,"[44.25, 16.5]"
995,12/7/2018,3770910,"[35.75, 12.0]"
996,12/7/2018,3770911,"[42.25, 12.0]"
997,12/7/2018,3770904,"[41.0, 13.5]"
998,12/7/2018,3770904,"[20.75, 9.0]"
999,12/7/2018,3770905,"[35.75, 10.5]"
1000,12/7/2018,3770902,"[20.75, 9.0]"
1001,12/7/2018,3770895,"[20.75, 22.5]"
1002,12/7/2018,3770895,"[20.75, 22.5]"
1003,12/7/2018,3770893,"[34.5, 21.0]"
1004,12/7/2018,3770891,"[42.25, 9.0]"
1005,12/7/2018,3770891,"[22.75, 15.0]"
1006,12/7/2018,3770890,"[15.25, 10.5]"
1007,12/7/2018,3770890,"[22.75, 12.0]"
1008,12/7/2018,3770887,"[20.75, 21.0]"
1009,12/7/2018,3770888,"[19.5, 21.0]"
1010,12/7/2018,3770888,"[45.5, 22.5]"
1011,12/7/2018,3770886,"[19.5, 21.0]"
1012,12/7/2018,3770882,"[41.0, 15.0]"
1013,12/7/2018,3770881,"[45.5, 15.0]"
1014,12/7/2018,3770878,"[24, 6.0]"
1015,12/7/2018,3770870,"[45.5, 13.5]"
1016,12/7/2018,3770870,"[20.75, 9.0]"
1017,12/7/2018,3770869,"[19.5, 21.0]"
1018,12/7/2018,3770869,"[20.75, 9.0]"
1019,12/7/2018,3770868,"[19.5, 21.0]"
1020,12/7/2018,3770868,"[52.0, 12.0]"
1021,12/7/2018,3770868,"[20.75, 9.0]"
1022,12/7/2018,3770863,"[26, 22.5]"
1023,12/7/2018,3770862,"[22.75, 15.0]"
1024,12/7/2018,3770862,"[20.75, 9.0]"
1025,12/7/2018,3770859,"[20.75, 13.5]"
1026,12/7/2018,3770861,"[47.5, 21.0]"
1027,12/7/2018,3770858,"[37.75, 19.5]"
1028,12/7/2018,3770857,"[37.75, 13.5]"
1029,12/7/2018,3770845,"[20.75, 9.0]"
1030,12/7/2018,3770842,"[24, 9.0]"
1031,12/7/2018,3770837,"[26, 22.5]"
1032,12/7/2018,3770831,"[42.25, 12.0]"
1033,12/7/2018,3770815,"[24, 10.5]"
1034,12/7/2018,3770794,"[47.5, 10.5]"
1035,12/7/2018,3770795,"[24, 10.5]"
1036,12/7/2018,3770792,"[32.5, 22.5]"
1037,12/7/2018,3770793,"[42.25, 18.0]"
1038,12/7/2018,3770793,"[20.75, 9.0]"
1039,12/7/2018,3770770,"[42.25, 10.5]"
1040,12/7/2018,3770560,"[37.75, 12.0]"
1041,12/7/2018,3770557,"[22.75, 15.0]"
1042,12/7/2018,3770557,"[22.75, 21.0]"
1043,12/7/2018,3770557,"[15.25, 21.0]"
1044,12/7/2018,3770557,"[15.25, 21.0]"
1045,12/7/2018,3770552,"[48.75, 9.0]"
1046,12/7/2018,3770518,"[47.5, 10.5]"
1047,12/7/2018,3770516,"[47.5, 18.0]"
1048,12/7/2018,3770517,"[45.5, 15.0]"
1049,12/7/2018,3770500,"[41.0, 15.0]"
1050,12/7/2018,3770496,"[32.5, 10.5]"
1051,12/7/2018,3770490,"[44.25, 12.0]"
1052,12/7/2018,3770453,"[22.75, 21.0]"
1053,12/7/2018,3770423,"[42.25, 18.0]"
1054,12/7/2018,3770416,"[41.0, 15.0]"
1055,12/7/2018,3770409,"[47.5, 21.0]"
1056,12/7/2018,3770394,"[42.25, 16.5]"
1057,12/7/2018,3770395,"[24, 10.5]"
1058,12/7/2018,3770395,"[20.75, 6.0]"
1059,12/7/2018,3770395,"[24, 10.5]"
1060,12/7/2018,3770395,"[26, 10.5]"
1061,12/7/2018,3770395,"[20.75, 22.5]"
1062,12/7/2018,3770395,"[52.0, 13.5]"
1063,12/7/2018,3770395,"[44.25, 15.0]"
1064,12/7/2018,3770395,"[44.25, 12.0]"
1065,12/7/2018,3770377,"[39.0, 16.5]"
1066,12/7/2018,3770349,"[41.0, 18.0]"
1067,12/7/2018,3770348,"[44.25, 13.5]"
1068,12/7/2018,3770308,"[39.0, 12.0]"
1069,12/7/2018,3770221,"[26, 22.5]"
1070,12/7/2018,3770195,"[22.75, 15.0]"
1071,12/7/2018,3770195,"[44.25, 9.0]"
1072,12/7/2018,3769941,"[22.75, 21.0]"
1073,12/7/2018,3769941,"[15.25, 21.0]"
1074,12/7/2018,3769941,"[15.25, 21.0]"
1075,12/7/2018,3769941,"[22.75, 6.0]"
1076,12/7/2018,3769813,"[48.75, 12.0]"
1077,12/7/2018,3769773,"[24, 18.0]"
1078,12/7/2018,3769773,"[20.75, 9.0]"
1079,12/7/2018,3769637,"[41.0, 18.0]"
1080,12/7/2018,3769637,"[47.5, 10.5]"
